x,y,z,L1,L2
-91.57292940875807,-82.33388841988469,-16.123134989567042,-9.239040988873384,66.21075343031765
-12.153282406554155,-38.13861611959246,5.798405991252075,25.985333713038308,43.93702211084454
5.882974323689652,68.5515758469304,-9.120940427105051,-62.66860152324075,-77.67251627403546
62.56633923572096,81.89829741306374,-16.16512404785644,-19.331958177342784,-98.06342146092018
15.851082054805588,75.93627011547886,-5.2022480913148925,-60.085188060673275,-81.13851820679375
-16.13315810393847,-37.26399746652085,0.8337089459423552,21.13083936258238,38.097706412463204
-30.000571476452492,92.8058516144358,9.020757530576432,-122.80642309088829,-83.78509408385936
-99.34234745921746,-51.5547971870894,-0.6009543816653604,-47.787550272128065,50.95384280542404
-61.80840334734232,67.13030011040101,4.93439636550881,-128.93870345774332,-62.1959037448922
43.035616953634076,-25.05549813396371,1.1256154369196096,68.09111508759779,26.18111357088332
48.5738648386436,35.57312324748489,-22.180688025207765,13.000741591158715,-57.75381127269265
66.90655836145285,82.797506612376,-12.410044628647817,-15.890948250923145,-95.20755124102382
59.573474510948046,-63.41032328606791,15.484373494982037,122.98379779701595,78.89469678104994
-7.7225835995827055,-40.69949724264461,-18.17711897009967,32.976913643061906,22.52237827254494
-6.828365961420957,-47.17465360193165,-7.13459086114154,40.346287640510695,40.04006274079011
13.005531291997613,70.43622184813276,20.27723975785895,-57.43069055613515,-50.15898209027381
-84.62766528922556,-22.414361873200875,-9.05430431934517,-62.21330341602469,13.360057553855704
77.64066464719849,-45.116791918926104,9.862406300820012,122.7574565661246,54.97919821974612
6.77240491783779,20.071916692135588,17.376988114369098,-13.299511774297798,-2.6949285777664898
16.167210087147964,-73.7801780967895,21.60318610475599,89.94738818393746,95.38336420154549
-74.16485519049681,46.324102179810836,14.125209284190085,-120.48895737030765,-32.19889289562075
-37.22979434581324,57.42376658382841,2.6897484519911288,-94.65356092964166,-54.73401813183728
30.978644706061118,86.818511050891,-19.9024302709988,-55.839866344829886,-106.7209413218898
63.37722412727186,99.92939807678869,20.633540501872716,-36.55217394951683,-79.29585757491597
79.4920089499551,30.1672718692532,-2.232293210809445,49.32473708070191,-32.399565080062644
-86.43899547221486,21.78309019894536,10.581281950333299,-108.22208567116022,-11.20180824861206
40.92895331080095,14.019518034381079,18.08807116360856,26.90943527641987,4.068553129227482
69.80183302597561,54.80152293907588,-21.728037071267938,15.00031008689973,-76.52956001034381
63.66802765526785,-5.5094389410969455,13.147082018310073,69.1774665963648,18.65652095940702
-14.76717039993531,86.9393225888866,16.071478889892845,-101.7064929888219,-70.86784369899375
15.486857874178142,15.978981079752842,-0.019457124835014383,-0.4921232055746998,-15.998438204587856
80.71433535385543,-89.47363171677962,-21.82255519183216,170.18796707063507,67.65107652494746
12.045035127686404,0.8794811911695604,-7.400139849291428,11.165553936516844,-8.279621040460988
-30.0215694339428,-0.5305095824909642,-20.553656248324362,-29.491059851451837,-20.023146665833398
-84.52143564461663,-21.46943937687449,5.68772983846597,-63.05199626774214,27.15716921534046
-86.2945588053199,99.25673285188194,-22.33868252678795,-185.55129165720183,-121.59541537866988
-54.262028447749124,71.71378417007298,-6.735065180651663,-125.9758126178221,-78.44884935072464
39.67622741042328,-40.593671681974364,-10.139945812657102,80.26989909239765,30.45372586931726
-58.3546605813668,-14.238749595091818,20.7652132044771,-44.11591098627498,35.00396279956892
-55.506317476147295,86.97195358440291,-3.674024622889924,-142.4782710605502,-90.64597820729284
44.11202097636246,-79.23972739493685,2.6641135848079855,123.35174837129931,81.90384097974484
-84.631059159055,-90.9419256371772,-3.3650419681196126,6.3108664781222075,87.5768836690576
67.60303038142791,-86.42821966404858,0.727395665799861,154.0312500454765,87.15561532984844
-49.181647486058885,80.77768023295715,-10.73400915723985,-129.95932771901604,-91.511689390197
-58.260932426991666,-81.41713958475435,8.406603435151354,23.156207157762687,89.8237430199057
-7.731996202368705,-64.73130696906594,16.996381141542166,56.999310766697235,81.72768811060811
-19.386696537143806,-39.15317421282876,0.5509197225874018,19.766477675684953,39.70409393541616
99.37946191601671,31.649814226775675,13.2295760325852,67.72964768924103,-18.420238194190475
48.94578562354198,36.44755785868071,18.728712461479766,12.49822776486127,-17.718845397200944
7.2181286395244655,95.03176974870638,22.726224996958777,-87.81364110918192,-72.3055447517476
66.76563047853429,-49.608297864287955,3.549071066901142,116.37392834282224,53.1573689311891
67.52697103370141,-36.894058724451774,7.233178520550382,104.4210297581532,44.127237245002156
98.93871048828962,-55.09459450707146,-11.67825866601156,154.03330499536108,43.416335841059905
50.43109698092641,73.11258492063487,-9.257913200384884,-22.68148793970846,-82.37049812101975
-9.563259251847711,-63.99588420677438,-23.550666542406606,54.432624954926666,40.445217664367775
53.79156836582604,-40.36399010773523,11.063494598058853,94.15555847356127,51.427484705794086
-93.28977119271738,-70.1767696730895,22.802072165324383,-23.113001519627886,92.97884183841387
4.7733028596668134,-67.42590051920018,-11.48460583587183,72.199203378867,55.94129468332835
-43.06040668314497,15.238901251470509,5.838855917695618,-58.29930793461548,-9.40004533377489
-7.8592250312812695,74.83659538795277,0.6374245726134937,-82.69582041923404,-74.19917081533927
84.12355147392717,41.181892196345956,-4.916870169021031,42.94165927758121,-46.09876236536699
-54.23165348205443,59.696992901755124,-19.91198532170345,-113.92864638380956,-79.60897822345858
61.018548762746065,-65.3278403368985,14.309590129568356,126.34638909964457,79.63743046646687
-31.633827670143248,29.289993298012746,14.23326560871537,-60.923820968155994,-15.056727689297375
83.7654336135584,-65.15329884746961,-15.542479438233942,148.91873246102801,49.610819409235674
29.085146730615605,68.11152509802301,-15.022464520268832,-39.0263783674074,-83.13398961829184
-90.92326490574294,67.65896565118527,-20.641309158463287,-158.5822305569282,-88.30027480964856
-36.24447380615121,-80.56817281783685,21.53354604759096,44.32369901168564,102.10171886542781
71.15970075273728,-82.05405146977635,-23.471844542225718,153.21375222251362,58.58220692755064
90.5935102225414,6.309413275662635,-6.518356907640332,84.28409694687876,-12.827770183302967
-57.90987521514508,10.68159148476721,9.513097056777973,-68.59146669991229,-1.1684944279892377
-72.26841135943123,54.44920815998444,10.807211879258304,-126.71761951941566,-43.64199628072613
-65.63557931813705,75.55830744478052,-8.15406465037977,-141.19388676291757,-83.71237209516029
99.71345613832361,-4.608004996886848,18.48046394901823,104.32146113521046,23.088468945905078
-32.237939301472736,-19.76634397532213,10.218568658361328,-12.471595326150606,29.984912633683457
20.520654029283293,20.817424315345505,1.9127479890489205,-0.29677028606221256,-18.904676326296585
46.056513567319485,78.93218950351749,-13.255577499841669,-32.87567593619801,-92.18776700335916
-69.2742304572397,67.81934846320712,-16.84831108674409,-137.09357892044682,-84.66765954995121
91.76978810797664,-67.73103219408088,22.496097937630296,159.50082030205752,90.22713013171118
-94.96111589296794,-93.58449245419322,19.815174728539816,-1.3766234387747147,113.39966718273304
-95.10901840544219,26.78196108185213,-21.180852311891844,-121.89097948729432,-47.96281339374397
70.42404934626819,32.49204118921659,-8.83403273699594,37.9320081570516,-41.32607392621253
91.5442549866282,27.268260161537256,18.712803281761538,64.27599482509095,-8.555456879775718
-97.29071046613225,26.434630190929127,13.031174064528898,-123.72534065706138,-13.40345612640023
9.635532395081341,77.37477832643305,-15.003747639234446,-67.7392459313517,-92.37852596566749
45.89327895336763,-85.0154064983187,4.106211134579588,130.90868545168632,89.12161763289828
63.64638073646182,-70.11064300072718,-9.057551089165033,133.757023737189,61.05309191156215
-46.749905636143474,72.82058565518511,-3.9005485992491664,-119.57049129132858,-76.72113425443428
44.84051833876944,-7.397745007546774,20.9722478959941,52.23826334631622,28.369992903540876
-40.307085831285484,-70.26550099675282,5.843988367490251,29.958415165467336,76.10948936424307
42.817229759486,-23.909304096819724,-8.849037536107105,66.72653385630572,15.06026656071262
-50.02168512982807,54.02116180324032,12.55666298733771,-104.04284693306839,-41.46449881590261
77.57293865626724,-10.000714557059467,17.551350601864968,87.57365321332671,27.552065158924435
72.76601634681202,-4.676674043624615,-20.4891418011167,77.44269039043664,-15.812467757492083
-16.227214447549642,-5.317829937857496,19.36790633549957,-10.909384509692146,24.685736273357065
75.62301142001942,-13.744209002742693,6.967911761376165,89.36722042276212,20.712120764118858
-85.0945215891031,-30.59247338047126,23.867531798881885,-54.502048208631834,54.460005179353146
57.01806718424797,-28.772427860739526,13.300860670793561,85.7904950449875,42.07328853153309
69.80442753764561,27.364293037228137,-1.6102350952705748,42.44013450041747,-28.974528132498712
77.61872444962546,96.56860371159092,19.67254299278462,-18.949879261965464,-76.8960607188063
1.9287807211938741,60.23812063155319,19.322052985658196,-58.30933991035931,-40.91606764589499
-41.20422272543796,-89.63466357848482,2.732108767695969,48.43044085304686,92.3667723461808
54.28348667175672,-77.8169808265893,-21.649922408198897,132.100467498346,56.167058418390404
43.372091753421614,50.988189564993604,13.248460525403466,-7.61609781157199,-37.73972903959014
72.41195417254247,67.81480194230778,-8.503818185484995,4.597152230234684,-76.31862012779277
-32.353693362060426,-31.443605361643762,1.9433670244857737,-0.910088000416664,33.386972386129536
-52.44089334568138,-62.67027684498252,3.401507638746075,10.229383499301136,66.07178448372859
-83.21820177971216,-67.99816729062636,4.303378566499447,-15.220034489085805,72.3015458571258
61.24692101023629,63.54497265868281,7.74370788677259,-2.298051648446517,-55.80126477191022
94.37978897078528,-66.70414218298143,5.812944964444618,161.0839311537667,72.51708714742605
-96.28756354355865,-34.34971055856559,23.247773935645043,-61.93785298499306,57.59748449421063
34.09960319125244,1.9208317691416141,1.9075657236367114,32.17877142211083,-0.013266045504902735
97.52148933418391,72.46512040663612,16.513027689673088,25.056368927547794,-55.95209271696303
-26.603363462501918,96.3309675490423,13.223666007724297,-122.93433101154422,-83.10730154131801
-23.070719205019202,-40.42744830730673,13.087519064835831,17.35672910228753,53.514967372142564
33.27851001639175,33.99373919506826,-7.215246721429754,-0.715229178676509,-41.20898591649801
-23.263926828651236,55.593348323387204,-8.892477821563475,-78.85727515203844,-64.48582614495068
-72.97052174110298,-65.44208943655386,15.109059871689816,-7.528432304549128,80.55114930824368
24.72982842899411,-45.80623305794755,11.240642454872557,70.53606148694166,57.04687551282011
33.21613491708874,-94.517968513516,14.829390769774506,127.73410343060473,109.3473592832905
-9.766304238573568,26.698655355901195,-5.902682181264659,-36.46495959447476,-32.601337537165854
19.876127031193562,-94.22775599133723,-13.127828367915933,114.1038830225308,81.0999276234213
51.888338214537555,-90.13996900621883,-3.472159693037451,142.0283072207564,86.66780931318138
15.355883948173314,-41.73933782353767,9.709078378011952,57.09522177171098,51.44841620154962
25.28721308645015,28.144366747027902,4.244106045862349,-2.857153660577751,-23.900260701165553
73.68921885314737,-71.62144796357106,23.847809535853017,145.31066681671842,95.46925749942407
-59.41594741075467,-36.518703742595115,17.047958384180262,-22.897243668159554,53.56666212677538
-40.49989658977171,44.372373464214974,-21.741780212950033,-84.87227005398668,-66.114153677165
-15.482406292958828,-50.588669718465916,-19.246998005292625,35.10626342550709,31.34167171317329
35.231067371666626,-80.75197055632464,19.43098878650526,115.98303792799126,100.18295934282989
64.87332992380246,71.70994116632718,11.015304782180714,-6.836611242524725,-60.69463638414647
49.725479387182986,41.971354007983564,19.127466390122677,7.754125379199422,-22.843887617860887
-21.905146548857374,79.75405798973233,21.609879612493657,-101.6592045385897,-58.144178377238674
69.17861620800608,88.3059403746166,-1.4487528729686332,-19.12732416661052,-89.75469324758524
37.54570679509831,74.77433070306523,7.557095811880629,-37.22862390796692,-67.2172348911846
1.550981347043063,37.01828713991674,4.382638432236618,-35.467305792873674,-32.63564870768012
39.12934684548301,8.736281237627594,-3.278319762644749,30.39306560785542,-12.014601000272343
-99.44362094308059,-24.73523827629029,2.888568895179297,-74.7083826667903,27.623807171469586
-61.42738069281188,68.92578693740487,17.969620198326723,-130.35316763021675,-50.95616673907814
-50.94560473712097,11.961093651870499,-17.372155348089088,-62.90669838899147,-29.333248999959586
-47.74543229348893,-36.176105249169325,9.829594793426963,-11.569327044319607,46.00570004259629
62.56155395716226,-53.99512175722132,-19.313074676995015,116.55667571438357,34.682047080226305
-79.22258926852376,-36.11912179015961,20.07694756747199,-43.10346747836415,56.1960693576316
49.60689519431719,-3.925936875025954,-8.463388416287714,53.532832069343144,-4.53745154126176
-70.66359557944008,-90.62291048408355,-13.977576740728772,19.959314904643463,76.64533374335477
2.46221675823557,-77.20537899338964,20.572629695296065,79.66759575162521,97.7780086886857
-11.880187511761605,-61.07216121668024,-16.9508654271467,49.19197370491864,44.12129578953355
42.9003787342084,-13.57720801323677,21.428404245241524,56.47758674744517,35.005612258478294
54.34300875522203,-9.079986728064782,21.861730390735197,63.42299548328681,30.94171711879998
-87.61741198335584,47.02373673348043,-13.030239074585133,-134.64114871683626,-60.053975808065566
56.81068987063395,72.05309318950864,13.143820746256694,-15.242403318874693,-58.90927244325195
-28.210259575535417,-43.96403212614999,11.601246265687891,15.75377255061457,55.56527839183788
66.25878670055587,-91.45087061416157,-6.957558424799309,157.70965731471745,84.49331218936226
33.0396551226367,80.14677695747525,-9.225883004215046,-47.10712183483855,-89.3726599616903
-8.086252918743014,-78.07768015341547,-23.25567512743641,69.99142723467246,54.82200502597906
46.98085921964855,-77.90293456618147,-17.166777089381725,124.88379378583002,60.73615747679975
-34.14512717656004,-24.04520068125325,-3.9847356688271915,-10.09992649530679,20.060465012426057
88.77145267022374,91.89241968181636,9.971904155045031,-3.120967011592626,-81.92051552677134
-17.2810611495201,73.2410712157891,-20.332832252232116,-90.5221323653092,-93.57390346802123
30.552791380263955,-44.07874738063779,2.882308663989555,74.63153876090175,46.96105604462735
-8.970468180949226,2.5908680798118837,-17.83064626946367,-11.56133626076111,-20.421514349275554
-35.371208202252575,-54.39517554514352,2.1654289978522243,19.02396734289095,56.56060454299575
87.79143344314531,-44.933939176348225,-7.642676566351202,132.72537261949353,37.29126260999702
99.4939180117915,-11.28619430684796,17.906586167014034,110.78011231863945,29.192780473861994
-42.238787883828245,-4.258388878219634,-17.451850795629603,-37.98039900560861,-13.19346191740997
-58.178022431716016,14.948362130133091,-21.547031956918506,-73.12638456184911,-36.495394087051594
94.80161814953195,2.884571703208593,15.928634287933683,91.91704644632335,13.04406258472509
1.193920322256929,-58.1896189156615,-0.37522838842187056,59.38353923791843,57.814390527239624
-32.51143091777739,-41.00613281411718,10.909156480691081,8.494701896339791,51.91528929480826
-71.0312867275204,17.28320212626862,-12.918044541730413,-88.31448885378902,-30.201246667999033
-39.23365249086655,71.60181292323173,-15.7688740012498,-110.83546541409828,-87.37068692448153
51.47374003041071,54.416313386713654,-4.4102443118185946,-2.942573356302944,-58.82655769853225
-53.36608980673383,8.465020497460955,1.2649327608363343,-61.83111030419479,-7.200087736624621
-51.78494004169367,97.30113242221006,-2.8717169015748283,-149.08607246390375,-100.17284932378489
5.429187814894121,43.066375877694895,22.10475138241884,-37.637188062800774,-20.961624495276055
55.26773159689361,-58.99812803628202,-5.197597443970217,114.26585963317564,53.8005305923118
67.78068091084239,-79.84690632766795,-3.3350964991781353,147.62758723851033,76.51180982848982
-15.19393392362467,86.95640991436525,15.492235419803613,-102.15034383798992,-71.46417449456163
-6.428218167117166,-84.18667314725027,-13.690937015797159,77.75845498013311,70.49573613145311
-95.7635006968619,-99.48638781177084,-5.413205582451042,3.722887114908943,94.0731822293198
52.33816074177625,-88.78578390730756,15.766483350234978,141.1239446490838,104.55226725754254
94.60517069212543,43.00112607246129,-2.1311455752540596,51.60404461966414,-45.13227164771535
47.78800163376144,-88.55653017626761,-16.851999410109393,136.34453181002905,71.70453076615823
91.75055897246631,-95.8658506264954,-1.254525812243699,187.6164095989617,94.6113248142517
-29.56567738252896,-91.93406013933239,-10.942084336545046,62.36838275680343,80.99197580278734
22.91107010278175,-5.011294012478402,17.25448915514054,27.92236411526015,22.26578316761894
-26.45190929070671,-91.83615146270986,-0.5757912162030827,65.38424217200316,91.26036024650678
78.67415668112636,42.1989527103579,-7.448937291423569,36.47520397076846,-49.64789000178147
73.18196843378459,-96.09861148821935,-9.627698204072733,169.28057992200394,86.47091328414662
83.99182484681629,-57.9295369185576,6.655979598957934,141.9213617653739,64.58551651751554
10.642848806175849,27.222525535723435,-18.783213931888405,-16.579676729547586,-46.00573946761184
-94.61532021713421,-42.40763511629682,1.4493110005577243,-52.207685100837395,43.856946116854544
62.96203651654224,-94.74156000488034,-1.8578886189290813,157.70359652142258,92.88367138595126
-74.44923043494522,-26.623611982445183,21.774487956217556,-47.82561845250004,48.39809993866274
7.5705046596960415,-74.50592962359035,13.80678040934066,82.07643428328639,88.31271003293101
33.20394524942617,-0.8526255845104629,-7.092882514187011,34.05657083393663,-6.240256929676548
10.846030660520341,15.71596080124651,-17.415025262669587,-4.869930140726169,-33.1309860639161
9.680920605713254,1.528607901127117,-6.454107060032612,8.152312704586137,-7.982714961159729
20.22809559601511,-8.686198426053068,-10.868904313071212,28.914294022068177,-2.1827058870181446
-69.51296739854237,-19.80602627496286,6.32921899288586,-49.70694112357951,26.13524526784872
49.23263830475554,-90.2191841894856,-1.9375708289413467,139.45182249424113,88.28161336054426
84.66652906174406,41.62462869022377,-10.559684635469877,43.041900371520285,-52.18431332569365
50.950693189438425,-57.827923470470274,-7.854275788127541,108.77861665990869,49.97364768234273
-39.5886734680029,27.151894694809144,-17.63662068900293,-66.74056816281205,-44.78851538381207
77.2591746347754,66.38123601122649,19.89094746702129,10.877938623548914,-46.4902885442052
93.23735140826372,81.78120424773766,2.107576733331065,11.456147160526058,-79.6736275144066
-64.09562711994622,-60.561485927775834,23.14279285175867,-3.534141192170381,83.7042787795345
69.51690002201892,-95.61438665499193,0.26148324050887695,165.13128667701085,95.87586989550081
-66.4595635554242,37.88275152769745,20.724098072920206,-104.34231508312165,-17.158653454777244
30.86760886363632,60.43690829312928,-5.756888866743488,-29.569299429492958,-66.19379715987276
-77.08027396098547,74.00807538850307,-0.8101275574825948,-151.08834934948854,-74.81820294598566
48.69208429865125,60.76759306707967,3.0395001549864133,-12.07550876842842,-57.72809291209326
78.6348522135064,-4.346171148152138,9.47471880276072,82.98102336165854,13.820889950912857
65.38376516665545,-17.765430207482694,-11.690866763167676,83.14919537413815,6.074563444315018
21.395670007089905,80.39000540864092,0.2979123895563447,-58.99433540155101,-80.09209301908457
10.714072543604814,-78.89688064420619,8.294591573465397,89.610953187811,87.19147221767159
-41.58317751760927,9.73500320611629,-4.67382114762281,-51.31818072372556,-14.4088243537391
-4.966437645750176,23.041497807736434,-8.894974390312045,-28.00793545348661,-31.936472198048477
-64.91665926021284,71.18802494152598,-6.465091814129146,-136.10468420173882,-77.65311675565513
-99.54199086733895,3.961571053425132,11.999751363431798,-103.50356192076408,8.038180310006666
-51.684317802414334,-85.25971935563928,-13.193803970167398,33.57540155322494,72.06591538547188
80.91069700627605,-28.767496699094636,5.960172485163266,109.67819370537069,34.727669184257905
-46.31917183551933,72.93390081975718,-2.230669122840851,-119.25307265527651,-75.16456994259804
-6.985542427318876,62.20684041390513,22.45444722575543,-69.192382841224,-39.752393188149696
-98.26901413034632,83.4283394524551,19.023565654591565,-181.69735358280144,-64.40477379786354
-14.28064531797304,90.01892937166454,17.689342766574434,-104.29957468963758,-72.3295866050901
-10.324865076945656,-34.44284557053756,-9.976550685510748,24.1179804935919,24.46629488502681
-8.838932217778094,-95.97809803589487,-21.028871263229117,87.13916581811678,74.94922677266575
-83.52306243372851,80.21353730227739,4.552168626047845,-163.7365997360059,-75.66136867622954
-56.144292273886485,-39.160732087642344,-14.529483349892905,-16.98356018624414,24.631248737749438
53.072601048787135,-84.32863453187672,-4.343558543014687,137.40123558066387,79.98507598886204
72.94235644069741,56.68009192813696,-23.201711594206003,16.26226451256045,-79.88180352234296
-22.232496179658654,27.17591929846934,23.925360667829025,-49.40841547812799,-3.250558630640313
7.465239301866561,87.29135347853071,-7.970821265049917,-79.82611417666415,-95.26217474358063
56.91560638537149,-79.02526998941349,-2.2685585731880558,135.94087637478498,76.75671141622543
-93.9900517077152,13.50339684149067,14.765590815375752,-107.49344854920587,1.2621939738850827
98.70243560115622,-7.917435873216533,-20.75023209882184,106.61987147437276,-12.832796225605307
-93.98787578717511,-59.75306663328459,18.98051559845971,-34.234809153890524,78.7335822317443
56.83598891587474,95.70864066611654,-6.220351833075529,-38.8726517502418,-101.92899249919206
-11.89053218842777,-15.680153414288526,-14.968271420273295,3.7896212258607562,0.711881994015231
21.11629336385319,23.37683437338694,19.574423317722463,-2.2605410095337533,-3.8024110556644786
-79.83733366284409,32.90385603887361,5.270576460268845,-112.7411897017177,-27.633279578604768
54.90266871856667,6.022098724804053,15.097714843765424,48.88056999376262,9.07561611896137
-85.68058382103676,-68.42591116279081,-19.660206170993465,-17.25467265824595,48.76570499179735
-32.42547221986804,-89.40492912412486,16.560380625350078,56.97945690425682,105.96530974947494
-89.05067093966446,-19.12091026747771,-13.097335324897351,-69.92976067218675,6.02357494258036
44.11757450871957,-26.56903339686913,5.2823728096929585,70.6866079055887,31.85140620656209
-27.90768578520688,-19.71292205693527,14.884145789332216,-8.19476372827161,34.597067846267485
-50.59728421909564,44.99016752155828,6.425212311425248,-95.58745174065392,-38.56495521013303
-98.64397260210134,-84.79884532345376,5.90402616611879,-13.845127278647581,90.70287148957254
